user_id, title, author, publisher, isbn, language, no_of_exchanges, rating, genre
8gsQGBHKHu4LDTNwQWkPjM,The Meaningful Writing Project: Learning| Teaching and Writing in Higher Education,Michele Eodice,University Press of Colorado,9781607325802,English,1,0,Language Arts & Disciplines 
Z45MmZiXsNDN7GFv4jRN3F,Rewriting: How to Do Things with Texts| Second Edition,Joseph Harris,University Press of Colorado,9781607326878,English,4,0,Language Arts & Disciplines 
o7dSek8E3wWTZCTZLqx5pd,Reading| Thinking| and Writing About History: Teaching Argument Writing to Diverse Learners in the Common Core Classroom| Grades 6-12,Chauncey Monte-Sano,Teachers College Press,9780807772874,English,9,0,Education 
2zp4wUJV7aSmgJ8J7xQ85B,Fundamental College Composition,William P. DeFeo,Universal-Publishers,9781627346870,English,5,0,Language Arts & Disciplines 
HCm79hdodACQtBJM4hEhcR,Philosophical Essay on the Works of Louise-Victorine Ackermann : My life| First poems| Philosophical poems (1877) - Translated from French and with a philosophical essay by Fritz Dufour (2017),Fritz Dufour| Linguist| MBA| DESS,Fritz Dufour,,English,0,4.0,Philosophy 
2NsXtkQqpdS4gaNogEV4D7,The Art of Writing About Art: Edition 2,Suzanne Hudson,Cengage Learning,9781305179905,English,2,0,Education 
3ET2mp9LJcyMzqWtFbRJYM,The Least You Should Know About English: Writing Skills: Edition 12,Paige Wilson,Cengage Learning,9781305156227,English,6,0,Language Arts & Disciplines 
HRDPhUvTTTAeT9TtroXjGW,Analyzing Classical Form: An Approach for the Classroom,William E. Caplin,Oxford University Press,9780199987306,English,5,0,Music 
drt3fuWXovT5dzucJyJdqK,CSET English Subtests I-IV Book + Online: Edition 3,John Allen,Research & Education Assoc.,9780738687445,English,4,0,Education 
edyXszTvxGy34gKD8pjU47,The Locations of Composition,Christopher J. Keller,SUNY Press,9780791479810,English,8,0,Education 
ZxyRmvHGP8tKqJd7AzNdgb,Write Your Way In: Crafting an Unforgettable College Admissions Essay,Rachel Toor,University of Chicago Press,9780226383927,English,1,0,Education 
PMW4bRwdtFfVwa9n6JhNwq,Practical Composition: Exercises for the English Classroom from Working Instructors,Russell Brickey|,McFarland,9781476615479,English,7,0,Education 
f3Z9ewdjU53sabP6UjXc4q,The Writer's Workshop: Imitating Your Way to Better Writing,Gregory L. Roper,Open Road Media,9781497644359,English,7,0,Language Arts & Disciplines 
Bf5M479sMAxiMjKCRdNJtr,The Handy English Grammar Answer Book,Christine A. Hult,Visible Ink Press,9781578595716,English,5,5.0,Foreign Language Study 
jht8HsGKooshYaumxHpzxq,Official Guide to the TOEFL Test with Downloadable Tests| Fifth Edition: Edition 5,Educational Testing Service,McGraw Hill Professional,9781260011227,English,9,1.8,Foreign Language Study 
2ioSLR2MVULWHQbA79Q2yY,Writing Assessment and the Revolution in Digital Texts and Technologies,Michael R. Neal,Teachers College Press,9780807770757,English,1,0,Education 
BcrU5oixPxvr9kR3MaREVf,Garden History Reference Encyclopedia: Historic books etc on garden design and landscape architecture,Tom Turner,Gardenvisit.com,,English,2,3.5,Architecture 
WHJBpmuyrNjeRwZGB3PE2H,Music Theory and Composition: A Practical Approach,Stephen C. Stone,Rowman & Littlefield,9781538101247,English,2,4.0,Music 
AmtRsHHdj5xAwqryCj5w8Y,The Mechanics of Writing,Dona J. Young,Dog Ear Publishing,9781598588170,English,0,5.0,Language Arts & Disciplines 
D9wMrZU4X9ZmcxgwQsqhSU,English Grammar for Today: A new introduction,Geoffrey N. Leech,Macmillan International Higher Education,9781349168781,English,4,4.4,Language Arts & Disciplines 
3MN64CkCXofXhYZn5GEWmc,College Writing and Beyond: A New Framework for University Writing Instruction,Anne Beaufort,University Press of Colorado,9780874216639,English,4,0,Education 
ksuSkTq3tNGn7kuHsRepnQ,Legal Writing in Plain English| Second Edition: A Text with Exercises,Bryan A. Garner,University of Chicago Press,9780226031392,English,7,4.4,Law 
exxxVA43Rii2b3h2DbPM3Z,Focus on Writing: What College Students Want to Know,Laurie McMillan,Broadview Press,9781770487031,English,5,0,Language Arts & Disciplines 
b8Ph8mJbBkdkmhZoicSvpA,Behind Bars: The Definitive Guide To Music Notation,Elaine Gould,Faber Music Ltd,9780571590032,English,4,0,Music 
aeaL5AKd6uiYuyqr9WUPkP,The Least You Should Know about English: Writing Skills| Form B: Edition 11,Paige Wilson,Cengage Learning,9781133713630,English,6,5.0,Language Arts & Disciplines 
aV7iNSyBwsE8Dp55YMEDDc,The Object-Oriented Thought Process: Edition 3,Matt Weisfeld,Pearson Education,9780132704687,English,6,4.3,Computers 
UVq6UJ9aehv3SWTX9Mhwme,"Wide Sargasso Sea" by Jean Rhys as a postcolonial response to "Jane Eyre" by Charlotte Bronte,Malgorzata Swietlik,GRIN Verlag,9783640896264,English,6,1.3,Language Arts & Disciplines 
A73Mhyo9WUiePrs7a7Mp2h,Voice Leading: The Science behind a Musical Art,David Huron,MIT Press,9780262335454,English,8,5.0,Music 
cXD8zhckmuxJJRWfibPBfc,Business and Professional Writing: A Basic Guide - Second Edition: Edition 2,Paul MacRae,Broadview Press,9781770487062,English,3,5.0,Business & Economics 
FhrGeKmgqkPbV7hjd9Pfun,Integrated Korean: Beginning 1| Third Edition,Young-mee Cho,University of Hawaii Press,9780824888657,English,1,5.0,Foreign Language Study 
i76dp38KG9A7mqbh6zMj5L,Writing Latin,James Morwood,Bloomsbury Publishing,9781472502780,English,0,5.0,Foreign Language Study 
SGGTBqVcHvaMi5Kof8DkCQ,Rhetorics| Poetics| and Cultures: Refiguring College English Studies,James A. Berlin,Parlor Press LLC,9780972477284,English,7,0,Literary Criticism 
HaQMmbUcc2ZLSYJYXae3Cn,Integrated Korean: Intermediate 1| Third Edition,Young-mee Cho,University of Hawaii Press,9780824889470,English,0,0,Foreign Language Study 
gtah8h8FwA456aNSkpgjLf,Teaching English to Second Language Learners in Academic Contexts: Reading| Writing| Listening| and Speaking,Jonathan M. Newton,Routledge,9781317236542,English,5,0,Foreign Language Study 
k3P9mjTAj4C6CN8fdQVq5K,And Then There Were None,Agatha Christie,HarperCollins UK,9780007422135,English,4,4.4,Fiction 
24amB9hQneYWzDBb2mZ77Z,The Complete Sherlock Holmes,Arthur Conan Doyle,Top Five Books LLC,9781938938160,English,1,4.6,Fiction 
WwmbpWy4hhVWHL9S9hwJ2v,The Richest Man in Babylon: The most inspiring book on wealth ever written,George S. Clason,GENERAL PRESS,9789387669383,English,8,5.0,Business & Economics 
9PSXCkDMk9cScZfjhLdQkh,Dune,Frank Herbert,Penguin,9781101658055,English,8,4.7,Fiction 
fxedbLWjsSsJS3mRMXN6kh,The Godfather: The classic bestseller that inspired the legendary film,Mario Puzo,Random House,9781448106899,English,6,4.8,Fiction 
gCwV9XqrSYfUdmEHGY6eKK,If Tomorrow Comes,Sidney Sheldon,HarperCollins UK,9780007370603,English,6,4.4,Fiction 
j6KJEahTJL9SYKEdtxHniA,Animal Farm,George Orwell,Penguin UK,9780141905914,English,9,4.5,Fiction 
bAZE5iwGHRCQTMF6FEukrm,The Fellowship of the Ring (The Lord of the Rings| Book 1),J. R. R. Tolkien,HarperCollins UK,9780007322497,English,1,4.6,Fiction 
WsD9hZBAWrhN4KUtxzYMm8,War and Peace,Leo Tolstoy,Penguin,9781101003831,English,3,4.6,Fiction 
greALbA4LBQZb5D7MhmgnR,The Handmaid's Tale,Margaret Atwood,Random House,9781446485477,English,3,4.3,Fiction 
B7WwMvL49H7xReuGwfdu6R,Pet Sematary: King’s #1 bestseller – soon to be a major motion picture,Stephen King,Hachette UK,9781848940857,English,0,4.3,Fiction 
k7VFnjC4ewyqQAGqoktCqW,Flowers For Algernon,Daniel Keyes,Hachette UK,9780575088498,English,6,4.8,Fiction 
dKKSL4McXdXU47yfAVhKtk,Foundation,Isaac Asimov,HarperCollins UK,9780007381128,English,7,4.6,Fiction 
4MPU5kq7eUP9Z2N2GEFYUf,The Song of Achilles: A Novel,Madeline Miller,Harper Collins,9780062060631,English,2,4.5,Fiction 
4SaKhx2cL2tugTfQ2Dj9Rq,Shogun,James Clavell,Hachette UK,9781848943124,English,0,4.7,Fiction 
ZE9hRhanV5MXa9Ay56AuWx,The Complete Charles Dickens Collection,Charles Dickens,eBookIt.com,9781456618353,English,9,4.5,Fiction 
bhgLKKnDTveTnXHVhWu7rh,The Remains of the Day,Kazuo Ishiguro,Faber & Faber,9780571249350,English,9,4.4,Fiction 
fB9unr2ppge5nnfV4hhfT8,Sherlock Holmes: The Complete Novels and Stories: Volumes I and II,Sir Arthur Conan Doyle,Bantam Classics,9780553897449,English,0,4.3,Fiction 
U3yM7KHnwb8nEjQYnmADvb,Siddhartha,Herman Hesse,Simon and Schuster,9781627936408,English,6,4.6,Fiction 
Htjgwvi4LXGPtC5H7DgQeT,The Little Prince,Antoine de Saint-Exupéry,Pelekanos Books,9789604009473,English,1,4.7,Fiction 
92CwpuLXyxv4Yf5PJPSDXL,Catch-22,Joseph Heller,Random House,9781446424049,English,5,4.2,Fiction 
4Wavq9B7u7zWcqd5EgYGAj,Rebecca,Daphne Du Maurier,Hachette UK,9781405513463,English,5,4.2,Fiction 
Q3Yj8KZnMFQ8u6qu33xVRS,The Color Purple: The classic| Pulitzer Prize-winning novel,Alice Walker,Hachette UK,9781409139263,English,7,4.6,Fiction 
bsywFAHFrRdrFwxPzQNW96,Mere Christianity,C. S. Lewis,HarperCollins UK,9780007332243,English,7,4.7,Fiction 
RFH9hPzTG2oQXtMvwJipas,The Picture of Dorian Gray,Oscar Wilde,Simon and Schuster,9781476788128,English,3,4.4,Fiction 
KgGpqh2suB7DnDiGXKdrQF,Crime and Punishment (The Unabridged Garnett Translation),Fyodor Dostoevsky,e-artnow,9788074849541,English,7,4.6,Fiction 
mPzfevZjk8UWBgNjtnNVzv,Gone with the Wind,Margaret Mitchell,Simon and Schuster,9781416573463,English,0,4.5,Fiction 
3cLmC63R48xBvPAtMS5B47,The Grapes of Wrath,John Steinbeck,Penguin UK,9780141915036,English,2,4.4,Fiction 
ZMz5ArXhRAL4e9WZp5bzDU,Fahrenheit 451,Ray Bradbury,HarperCollins UK,9780007496969,English,2,4.1,Fiction 
KLiEhhfFGXsfctGm2STKRQ,Flowers In The Attic,V.C. Andrews,Simon and Schuster,9781451636949,English,7,4.5,Fiction 
HTyRLX7QYBRYVhSpAKhcA8,The Last Kingdom Series Books 1-6 (The Last Kingdom Series),Bernard Cornwell,HarperCollins UK,9780007511464,English,7,4.7,Fiction 
4mpcYc5iL4HCQS88iDcCLg,The Outsider,Albert Camus,Penguin UK,9780141904252,English,4,4.5,Fiction 
d7WbVtRvk74fodeJbZjoqC,H.P. Lovecraft: The Ultimate Collection (160 Works Including Early Writings| Fiction| Collaborations| Poetry| Essays & Bonus Audiobook Links),H.P. Lovecraft,eBookIt.com,9781456622626,English,4,4.4,Fiction 
WDnSAhbpEErRFunF6uPxw5,Things Fall Apart,Chinua Achebe,Penguin UK,9780141393964,English,9,4.2,Fiction 
EqMPnUJneSbqY53xgKBzgA,Seveneves,Neal Stephenson,HarperCollins UK,9780008132538,English,2,4.3,Fiction 
ipswLAHuNEga5ZYzNL27PB,Magician (The Riftwar Saga| Book 1),Raymond E. Feist,HarperCollins UK,9780007381432,English,9,4.7,Fiction 
kkDYoSrkwc4VyNXPHeLMd6,The Great Gatsby: The Authorized Edition,F. Scott Fitzgerald,Simon and Schuster,9780743246392,English,6,4.1,Fiction 
6QhhJJDuTUfy7JZTakYzYr,Godan,Premchand,Prabhat Prakashan,9789384344061,Hindi,7,4.6,Fiction 
XJftCZvxhN5ZTBuvgakMNp,Love Rosie (Where Rainbows End),Cecelia Ahern,HarperCollins UK,9780007279708,English,2,4.5,Fiction 
NEjxJc4UGtbpoioX8Tep3e,Prince of Fools (Red Queen’s War| Book 1),Mark Lawrence,HarperCollins UK,9780007531554,English,8,4.5,Fiction 
LHBdgmjGCyCKPacyjKhWrA,The Count of Monte Cristo,Alexandre Dumas,Bantam Classics,9780553898156,English,2,4.7,Fiction 
4cyu2n54EaxifBjZxiE3g7,The Collected Works Of Jules Verne,Jules Verne,Simon and Schuster,9781627938808,English,9,4.7,Fiction 
ihrFdvPc2wRVpxYmvgzWqN,To Kill a Mockingbird (Enhanced Edition),Harper Lee,Harper Collins,9780062369635,English,7,4.4,Fiction 
d5XiwS7YNk9MSstjz9SaWH,Conqueror: The Complete 5-Book Collection,Conn Iggulden,HarperCollins UK,9780007518722,English,0,4.7,Fiction 
NE9BBMXpFUs53zRZ8AhSa8,Dracula,Bram Stoker,Simon and Schuster,9781476788104,English,9,4.4,Fiction 
kfZzbZARGtVnqM98ubPwue,Women: A Novel,Charles Bukowski,Harper Collins,9780061863769,English,8,4.2,Fiction 
VBL3urgn5FEoSeueHKXa3C,La Divina Comedia : el infierno| el purgatorio y el paraíso,Dante Alighieri,FV Éditions,9791029901294,Spanish,4,4.7,Fiction 
SK6tKBaHpVTJ5Sko8ia3AK,Half of a Yellow Sun,Chimamanda Ngozi Adichie,HarperCollins UK,9780007279289,English,9,4.3,Fiction 
N3J26oBAsL2kDqwNsa8XAA,The Catcher in the Rye,J. D. Salinger,Penguin UK,9780241988794,English,1,4.3,Fiction 
gooVQH5XgbFJbHvLSdwny3,A Wizard of Earthsea: The First Book of Earthsea,Ursula K. Le Guin,Hachette UK,9781473208452,English,9,4.6,Fiction 
jJhJmveMNbhYxyvKrfQLxe,And Then There Were None,Agatha Christie,HarperCollins UK,9780007422135,English,6,4.4,Fiction 
gGuF3y3fbdTyYC3E8CuVg5,The Complete Sherlock Holmes,Arthur Conan Doyle,Top Five Books LLC,9781938938160,English,4,4.6,Fiction 
3BJkNWxWKBwU2FVEZwtsUm,The Richest Man in Babylon: The most inspiring book on wealth ever written,George S. Clason,GENERAL PRESS,9789387669383,English,1,5.0,Business & Economics 
RVzSqeLmtCzQjMLvdcyFHK,Dune,Frank Herbert,Penguin,9781101658055,English,9,4.7,Fiction 
Pf8oKn4qFYM6YTwQMLajjC,The Godfather: The classic bestseller that inspired the legendary film,Mario Puzo,Random House,9781448106899,English,9,4.8,Fiction 
5Zdv85oj5QHvfPAS2RjLGG,If Tomorrow Comes,Sidney Sheldon,HarperCollins UK,9780007370603,English,0,4.4,Fiction 
ChWvvL7dFfThJbhpAyBgp3,Animal Farm,George Orwell,Penguin UK,9780141905914,English,4,4.5,Fiction 
mhWpSTii55M3iqY5yAzpjP,The Fellowship of the Ring (The Lord of the Rings| Book 1),J. R. R. Tolkien,HarperCollins UK,9780007322497,English,7,4.6,Fiction 
6Bbi2zFbknixEY2xvnp5xs,War and Peace,Leo Tolstoy,Penguin,9781101003831,English,2,4.6,Fiction 
fP2vHriRhwDEMQGsTRYiXp,The Handmaid's Tale,Margaret Atwood,Random House,9781446485477,English,7,4.3,Fiction 
QevkxJEVovLL6dqV58Ti3Y,Pet Sematary: King’s #1 bestseller – soon to be a major motion picture,Stephen King,Hachette UK,9781848940857,English,0,4.3,Fiction 
NW9Nqz5yc2TV9n9NLEV9JB,Flowers For Algernon,Daniel Keyes,Hachette UK,9780575088498,English,4,4.8,Fiction 
C2TVPYpchmHuTL6sp6VQaG,Foundation,Isaac Asimov,HarperCollins UK,9780007381128,English,9,4.6,Fiction 
EstdyiU4gse9HiP4sHuSmb,The Song of Achilles: A Novel,Madeline Miller,Harper Collins,9780062060631,English,7,4.5,Fiction 
kHNFUFSHzGFbCm4KUWnWaY,Shogun,James Clavell,Hachette UK,9781848943124,English,2,4.7,Fiction 
jFHpV2ww2ZEsnefvX8XKsc,The Complete Charles Dickens Collection,Charles Dickens,eBookIt.com,9781456618353,English,8,4.5,Fiction 
HsypmiiaTDas7kjgQiK9nz,The Remains of the Day,Kazuo Ishiguro,Faber & Faber,9780571249350,English,8,4.4,Fiction 
mxPJMXAFt6QDinRPzYPrUM,Sherlock Holmes: The Complete Novels and Stories: Volumes I and II,Sir Arthur Conan Doyle,Bantam Classics,9780553897449,English,9,4.3,Fiction 
AasCYzDt8JpsAt2pHiaeHG,Siddhartha,Herman Hesse,Simon and Schuster,9781627936408,English,1,4.6,Fiction 
6i4J8CEjpVF6dbLKJ9baUe,The Little Prince,Antoine de Saint-Exupéry,Pelekanos Books,9789604009473,English,6,4.7,Fiction 
X9PCznjsDMcBqGdMYUxN2s,Catch-22,Joseph Heller,Random House,9781446424049,English,1,4.2,Fiction 
aBTWVvRTqrEzTzJaiW335o,Rebecca,Daphne Du Maurier,Hachette UK,9781405513463,English,9,4.2,Fiction 
FrBoM7jWJHyGkYdAzx9zgN,The Color Purple: The classic| Pulitzer Prize-winning novel,Alice Walker,Hachette UK,9781409139263,English,6,4.6,Fiction 
JQY8Jhynshnc7xHQ5Uy8nT,Mere Christianity,C. S. Lewis,HarperCollins UK,9780007332243,English,9,4.7,Fiction 
YfnPhSpmXsfr5NYzwQ5Hhf,The Picture of Dorian Gray,Oscar Wilde,Simon and Schuster,9781476788128,English,2,4.4,Fiction 
2tu3mfeEahy755igPgfUbC,Crime and Punishment (The Unabridged Garnett Translation),Fyodor Dostoevsky,e-artnow,9788074849541,English,1,4.6,Fiction 
KeSNSFNz697UUGS5XtMsPv,Gone with the Wind,Margaret Mitchell,Simon and Schuster,9781416573463,English,7,4.5,Fiction 
Qog39sZJfFBbVD52TengRp,The Grapes of Wrath,John Steinbeck,Penguin UK,9780141915036,English,6,4.4,Fiction 
Mup3UM3tRk8McsBdn6eiRS,Fahrenheit 451,Ray Bradbury,HarperCollins UK,9780007496969,English,9,4.1,Fiction 
DZqJTR5y8v6wX3aYRxPgKe,Flowers In The Attic,V.C. Andrews,Simon and Schuster,9781451636949,English,2,4.5,Fiction 
o8UkFhMWbnvRmefPMEr5Kn,The Last Kingdom Series Books 1-6 (The Last Kingdom Series),Bernard Cornwell,HarperCollins UK,9780007511464,English,8,4.7,Fiction 
exVciPRhwL4bi7FDYKsnFx,The Outsider,Albert Camus,Penguin UK,9780141904252,English,2,4.5,Fiction 
CJSirGEE8s5hiYP8tgyPw3,H.P. Lovecraft: The Ultimate Collection (160 Works Including Early Writings| Fiction| Collaborations| Poetry| Essays & Bonus Audiobook Links),H.P. Lovecraft,eBookIt.com,9781456622626,English,0,4.4,Fiction 
8sAAQjaW34qQvpRhvYffmL,Things Fall Apart,Chinua Achebe,Penguin UK,9780141393964,English,1,4.2,Fiction 
avPNk2kEXEXDQc8LVCx2Xt,Seveneves,Neal Stephenson,HarperCollins UK,9780008132538,English,9,4.3,Fiction 
Ta4VE5fZNu2C3LUnFrsJqW,Magician (The Riftwar Saga| Book 1),Raymond E. Feist,HarperCollins UK,9780007381432,English,3,4.7,Fiction 
C4j9pd8cBpdGF32kK6dxfs,The Great Gatsby: The Authorized Edition,F. Scott Fitzgerald,Simon and Schuster,9780743246392,English,0,4.1,Fiction 
Uy6tjTeUFSyGH35TpwaC72,Godan,Premchand,Prabhat Prakashan,9789384344061,Hindi,4,4.6,Fiction 
SPDj3taw2JdPFoDKFY26pU,Love Rosie (Where Rainbows End),Cecelia Ahern,HarperCollins UK,9780007279708,English,7,4.5,Fiction 
KWCLAjYXd8WdAPCX6wBUdW,Prince of Fools (Red Queen’s War| Book 1),Mark Lawrence,HarperCollins UK,9780007531554,English,3,4.5,Fiction 
CHviGS9cdZhGzw4YZsVWyX,The Count of Monte Cristo,Alexandre Dumas,Bantam Classics,9780553898156,English,8,4.7,Fiction 
UhmxBBFGMuFhixKQ9xgm2h,The Collected Works Of Jules Verne,Jules Verne,Simon and Schuster,9781627938808,English,1,4.7,Fiction 
ATBYqewxAqoPEWn8ap6xVq,To Kill a Mockingbird (Enhanced Edition),Harper Lee,Harper Collins,9780062369635,English,6,4.4,Fiction 
dXFtHmP29E3VBjbNP4TwaL,Conqueror: The Complete 5-Book Collection,Conn Iggulden,HarperCollins UK,9780007518722,English,0,4.7,Fiction 
W3BK7jYccacfBGCTKoBsMM,Dracula,Bram Stoker,Simon and Schuster,9781476788104,English,9,4.4,Fiction 
WLKsjfVK5JN429S9fjAF8u,Women: A Novel,Charles Bukowski,Harper Collins,9780061863769,English,5,4.2,Fiction 
SzwkxEzXEJcnDhCYKv4tG6,La Divina Comedia : el infierno| el purgatorio y el paraíso,Dante Alighieri,FV Éditions,9791029901294,Spanish,6,4.7,Fiction 
Ae2QDgaDkeQouUpgnCTEQs,Half of a Yellow Sun,Chimamanda Ngozi Adichie,HarperCollins UK,9780007279289,English,2,4.3,Fiction 
e5ZKsWcb7kUx4HePX4Pfun,The Catcher in the Rye,J. D. Salinger,Penguin UK,9780241988794,English,9,4.3,Fiction 
eWVMQryMPJGeLjKE5UxDvi,A Wizard of Earthsea: The First Book of Earthsea,Ursula K. Le Guin,Hachette UK,9781473208452,English,7,4.6,Fiction 
j5PS55DQu9NzvtfY63vPts,Love Will Find a Way,Anurag Garg,Penguin Random House India Private Limited,9789386815354,English,2,4.3,Fiction 
F9C996APUXBTGy6JYvz6KW,I Too Had a Love Story,Ravinder Singh,Penguin UK,9788184758672,English,2,4.4,Fiction 
HeeztSYrjndrsZPkk7AtLG,Something I Never Told You,Shravya Bhinder,Penguin Random House India Private Limited,9789353054755,English,0,4.4,Fiction 
